"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050729","positive regulation of inflammatory response","8/342","140/12706",0.0571428571428571,2.12297410192147,2.222061733275,0.0354992460521724,0.233913576239791,0.202510521581945,"S100A8/S100A9/GRN/TGFB1/IL17RA/NFKBIZ/NFKBIA/NINJ1",8
"GO:0034341","response to type II interferon","7/342","115/12706",0.0608695652173913,2.26142893465548,2.25996902281803,0.03566484324727,0.234598155754534,0.203103195837212,"AIF1/STXBP2/HLA-DPA1/HCK/SIRPA/PIM1/RAF1",7
"GO:0001932","regulation of protein phosphorylation","15/342","333/12706",0.045045045045045,1.67351562088404,2.07134849255362,0.0360863874387425,0.236961044977719,0.20514886559576,"DUSP1/CCDC88A/CD4/ADAR/TARDBP/PRKDC/NOP53/PLAUR/FGR/PIM1/HGS/PTEN/MVP/ITGB2/RAF1",15
"GO:0031929","TOR signaling","9/342","167/12706",0.0538922155688623,2.00220611408761,2.16822686815724,0.036802457603472,0.24124645484207,0.208858956308633,"CCDC88A/RPS6/SYK/UBE2W/MAT2A/OGT/PREX1/EP300/PIM1",9
"GO:0001889","liver development","7/342","116/12706",0.0603448275862069,2.24193385763259,2.23478365379977,0.0371177912382754,0.241360657650123,0.208957827313031,"PRKCSH/JUN/TGFB1/SOD2/JARID2/RARA/HNRNPD",7
"GO:0002821","positive regulation of adaptive immune response","7/342","116/12706",0.0603448275862069,2.24193385763259,2.23478365379977,0.0371177912382754,0.241360657650123,0.208957827313031,"HLA-DRA/HLA-B/HLA-A/CD4/TGFB1/NFKBIZ/EP300",7
"GO:0008286","insulin receptor signaling pathway","7/342","116/12706",0.0603448275862069,2.24193385763259,2.23478365379977,0.0371177912382754,0.241360657650123,0.208957827313031,"CTSD/ZNF106/RBM4/OGT/PTPRE/SORL1/RAF1",7
"GO:0061082","myeloid leukocyte cytokine production","4/342","47/12706",0.0851063829787234,3.1618763220107,2.46945412956422,0.0371372921423782,0.241360657650123,0.208957827313031,"SYK/TGFB1/PRG2/ACP5",4
"GO:1903409","reactive oxygen species biosynthetic process","4/342","47/12706",0.0851063829787234,3.1618763220107,2.46945412956422,0.0371372921423782,0.241360657650123,0.208957827313031,"NDUFC2/SOD2/CYBA/RAB27A",4
"GO:0018209","peptidyl-serine modification","5/342","69/12706",0.072463768115942,2.69217730316129,2.34406315121899,0.0379946101589537,0.245057923694816,0.212158732908909,"PRKDC/SMG1/HIPK2/PTEN/RAF1",5
"GO:0071230","cellular response to amino acid stimulus","5/342","69/12706",0.072463768115942,2.69217730316129,2.34406315121899,0.0379946101589537,0.245057923694816,0.212158732908909,"CYBA/MAT2A/HNRNPD/EP300/CPEB4",5
"GO:0050728","negative regulation of inflammatory response","8/342","142/12706",0.0563380281690141,2.09307305823244,2.17846350078373,0.0381175164361745,0.245057923694816,0.212158732908909,"SPN/GRN/SYK/GPS2/HCK/SIRPA/FGR/ACP5",8
"GO:0035751","regulation of lysosomal lumen pH","3/342","28/12706",0.107142857142857,3.98057644110276,2.62587951923139,0.0385260826646853,0.245057923694816,0.212158732908909,"RNASEK/GRN/TMEM165",3
"GO:0060765","regulation of androgen receptor signaling pathway","3/342","28/12706",0.107142857142857,3.98057644110276,2.62587951923139,0.0385260826646853,0.245057923694816,0.212158732908909,"FOXP1/EP300/ZBTB7A",3
"GO:1901186","positive regulation of ERBB signaling pathway","3/342","28/12706",0.107142857142857,3.98057644110276,2.62587951923139,0.0385260826646853,0.245057923694816,0.212158732908909,"CCDC88A/TGFB1/PLAUR",3
"GO:2000819","regulation of nucleotide-excision repair","3/342","28/12706",0.107142857142857,3.98057644110276,2.62587951923139,0.0385260826646853,0.245057923694816,0.212158732908909,"ARID1A/SMARCA2/ARID2",3
"GO:0030162","regulation of proteolysis","15/342","336/12706",0.0446428571428571,1.65857351712615,2.0347447709743,0.0385582798064324,0.245057923694816,0.212158732908909,"PARL/CSNK2B/GRN/HSPA1A/NOP53/PLAUR/MYH9/XPO1/OGT/CSNK2A1/TIMP2/RUNX1/HIPK2/HECTD1/PTEN",15
"GO:0050684","regulation of mRNA processing","7/342","117/12706",0.0598290598290598,2.22277202978957,2.20985459924098,0.0386092215256994,0.245057923694816,0.212158732908909,"DDX17/HNRNPA1/RBM4/IWS1/CELF1/ZBTB7A/QKI",7
"GO:0060341","regulation of cellular localization","19/342","455/12706",0.0417582417582418,1.55140415140415,1.99209868785926,0.0389819412725278,0.245057923694816,0.212158732908909,"CD4/TGFB1/TARDBP/RBM4/DYNC1H1/CLTC/PICALM/FLNA/XPO1/OGT/UBR5/RANBP2/IWS1/NUMA1/EP300/NFKBIA/ITGAM/SORL1/ITGB2",19
"GO:0019693","ribose phosphate metabolic process","15/342","337/12706",0.0445103857566766,1.65365193398928,2.02262371827954,0.0394087218524902,0.245057923694816,0.212158732908909,"NDUFB8/NDUFA7/NDUFC2/ATP5PO/MT-ATP6/TGFB1/HSPA1A/MT-ND3/PFKL/OGT/NME4/EP300/ZBTB7A/HK3/IMPDH2",15
"GO:0001706","endoderm formation","4/342","48/12706",0.0833333333333333,3.09600389863548,2.41964163395859,0.0396857798788869,0.245057923694816,0.212158732908909,"DUSP1/MYH9/EP300/ITGB2",4
"GO:0002279","mast cell activation involved in immune response","4/342","48/12706",0.0833333333333333,3.09600389863548,2.41964163395859,0.0396857798788869,0.245057923694816,0.212158732908909,"STXBP2/SYK/CD84/FGR",4
"GO:0002448","mast cell mediated immunity","4/342","48/12706",0.0833333333333333,3.09600389863548,2.41964163395859,0.0396857798788869,0.245057923694816,0.212158732908909,"STXBP2/SYK/CD84/FGR",4
"GO:0010332","response to gamma radiation","4/342","48/12706",0.0833333333333333,3.09600389863548,2.41964163395859,0.0396857798788869,0.245057923694816,0.212158732908909,"RPL26/SOD2/PRKDC/CYBA",4
"GO:0010543","regulation of platelet activation","4/342","48/12706",0.0833333333333333,3.09600389863548,2.41964163395859,0.0396857798788869,0.245057923694816,0.212158732908909,"SYK/FLNA/GNAQ/PLEK",4
"GO:0030203","glycosaminoglycan metabolic process","4/342","48/12706",0.0833333333333333,3.09600389863548,2.41964163395859,0.0396857798788869,0.245057923694816,0.212158732908909,"TGFB1/CLTC/IDS/GNS",4
"GO:0006002","fructose 6-phosphate metabolic process","2/342","12/12706",0.166666666666667,6.19200779727095,2.99259262672846,0.03989764722964,0.245057923694816,0.212158732908909,"PFKL/HK3",2
"GO:0006837","serotonin transport","2/342","12/12706",0.166666666666667,6.19200779727095,2.99259262672846,0.03989764722964,0.245057923694816,0.212158732908909,"SYK/P2RX1",2
"GO:0009313","oligosaccharide catabolic process","2/342","12/12706",0.166666666666667,6.19200779727095,2.99259262672846,0.03989764722964,0.245057923694816,0.212158732908909,"MAN2B1/MANBA",2
"GO:0010572","positive regulation of platelet activation","2/342","12/12706",0.166666666666667,6.19200779727095,2.99259262672846,0.03989764722964,0.245057923694816,0.212158732908909,"FLNA/PLEK",2
"GO:0034214","protein hexamerization","2/342","12/12706",0.166666666666667,6.19200779727095,2.99259262672846,0.03989764722964,0.245057923694816,0.212158732908909,"MAT2A/NME4",2
"GO:0042159","lipoprotein catabolic process","2/342","12/12706",0.166666666666667,6.19200779727095,2.99259262672846,0.03989764722964,0.245057923694816,0.212158732908909,"CTSD/APOC2",2
"GO:0043922","host-mediated suppression of viral transcription","2/342","12/12706",0.166666666666667,6.19200779727095,2.99259262672846,0.03989764722964,0.245057923694816,0.212158732908909,"JUN/TARDBP",2
"GO:0045019","negative regulation of nitric oxide biosynthetic process","2/342","12/12706",0.166666666666667,6.19200779727095,2.99259262672846,0.03989764722964,0.245057923694816,0.212158732908909,"SIRPA/ACP5",2
"GO:0050665","hydrogen peroxide biosynthetic process","2/342","12/12706",0.166666666666667,6.19200779727095,2.99259262672846,0.03989764722964,0.245057923694816,0.212158732908909,"SOD2/CYBA",2
"GO:0060766","negative regulation of androgen receptor signaling pathway","2/342","12/12706",0.166666666666667,6.19200779727095,2.99259262672846,0.03989764722964,0.245057923694816,0.212158732908909,"FOXP1/ZBTB7A",2
"GO:0070561","vitamin D receptor signaling pathway","2/342","12/12706",0.166666666666667,6.19200779727095,2.99259262672846,0.03989764722964,0.245057923694816,0.212158732908909,"UBR5/PIM1",2
"GO:0097011","cellular response to granulocyte macrophage colony-stimulating factor stimulus","2/342","12/12706",0.166666666666667,6.19200779727095,2.99259262672846,0.03989764722964,0.245057923694816,0.212158732908909,"CD4/ZFP36",2
"GO:0097012","response to granulocyte macrophage colony-stimulating factor","2/342","12/12706",0.166666666666667,6.19200779727095,2.99259262672846,0.03989764722964,0.245057923694816,0.212158732908909,"CD4/ZFP36",2
"GO:1900153","positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","2/342","12/12706",0.166666666666667,6.19200779727095,2.99259262672846,0.03989764722964,0.245057923694816,0.212158732908909,"CNOT1/ZFP36",2
"GO:1901142","insulin metabolic process","2/342","12/12706",0.166666666666667,6.19200779727095,2.99259262672846,0.03989764722964,0.245057923694816,0.212158732908909,"CTSD/IER3IP1",2
"GO:1904406","negative regulation of nitric oxide metabolic process","2/342","12/12706",0.166666666666667,6.19200779727095,2.99259262672846,0.03989764722964,0.245057923694816,0.212158732908909,"SIRPA/ACP5",2
"GO:1905063","regulation of vascular associated smooth muscle cell differentiation","2/342","12/12706",0.166666666666667,6.19200779727095,2.99259262672846,0.03989764722964,0.245057923694816,0.212158732908909,"SOD2/NFATC3",2
"GO:0002244","hematopoietic progenitor cell differentiation","7/342","118/12706",0.0593220338983051,2.20393497868966,2.1851766871028,0.0401394366275615,0.245749014586133,0.212757044384075,"PRRC2C/TGFB1/ADAR/PRKDC/RARA/PLEK/CHD2",7
"GO:0061008","hepaticobiliary system development","7/342","118/12706",0.0593220338983051,2.20393497868966,2.1851766871028,0.0401394366275615,0.245749014586133,0.212757044384075,"PRKCSH/JUN/TGFB1/SOD2/JARID2/RARA/HNRNPD",7
"GO:2000146","negative regulation of cell motility","12/342","252/12706",0.0476190476190476,1.76914508493456,2.05104409999903,0.0402555318149676,0.246063556206603,0.213029358580815,"CSNK2B/AIF1/DUSP1/TGFB1/CD69/CALR/OGT/ARHGAP4/EVL/ARID2/PTEN/RIPOR2",12
"GO:2001234","negative regulation of apoptotic signaling pathway","10/342","197/12706",0.050761421319797,1.88589069967643,2.08412061159229,0.0406190181821516,0.2478868493235,0.214607873372625,"PARL/MCL1/DDX3X/HSPA1A/SOD2/PLAUR/MAZ/BIRC6/CSNK2A1/RAF1",10
"GO:1902905","positive regulation of supramolecular fiber organization","8/342","144/12706",0.0555555555555556,2.06400259909032,2.13557795877814,0.040862374967955,0.248972355173341,0.215547649333326,"CCDC88A/HSPA1A/FLNA/PLEK/HCK/DCTN1/NUMA1/EVL",8
"GO:0051098","regulation of binding","6/342","94/12706",0.0638297872340425,2.37140724150803,2.21952107763392,0.0411393993844227,0.25025919433532,0.216661729473836,"JUN/CPNE1/PLAUR/RARA/ZBTB7A/RIPOR2",6
"GO:0045596","negative regulation of cell differentiation","20/342","489/12706",0.0408997955010225,1.51951111589471,1.94844376835695,0.0417078658664959,0.253057647529035,0.219084488447435,"SDHAF2/CCDC85B/TGFB1/FOXP1/SOD2/CD69/RARA/BTG2/CALR/GPS2/NFATC3/ARHGAP4/SMARCA2/RUNX1/QKI/NFKBIA/ZFP36/IPO7/PTEN/SORL1",20
"GO:0006091","generation of precursor metabolites and energy","18/342","429/12706",0.041958041958042,1.55882713777451,1.95830753910716,0.042067889922715,0.253057647529035,0.219084488447435,"NDUFB8/NDUFA7/NDUFC2/IL10RB/SDHAF2/ATP5PO/MT-ATP6/SOD2/MT-ND3/NOP53/OXA1L/PFKL/ETFB/OGT/PLEC/EP300/ZBTB7A/HK3",18
"GO:0002363","alpha-beta T cell lineage commitment","3/342","29/12706",0.103448275862069,3.84331518451301,2.54939217033744,0.042140949370284,0.253057647529035,0.219084488447435,"SPN/CD69/EP300",3
"GO:0006346","DNA methylation-dependent constitutive heterochromatin formation","3/342","29/12706",0.103448275862069,3.84331518451301,2.54939217033744,0.042140949370284,0.253057647529035,0.219084488447435,"KMT2A/ATF7IP/CTCF",3
"GO:0031116","positive regulation of microtubule polymerization","3/342","29/12706",0.103448275862069,3.84331518451301,2.54939217033744,0.042140949370284,0.253057647529035,0.219084488447435,"HSPA1A/DCTN1/NUMA1",3
"GO:0034508","centromere complex assembly","3/342","29/12706",0.103448275862069,3.84331518451301,2.54939217033744,0.042140949370284,0.253057647529035,0.219084488447435,"MIS18BP1/SENP6/NASP",3
"GO:2001032","regulation of double-strand break repair via nonhomologous end joining","3/342","29/12706",0.103448275862069,3.84331518451301,2.54939217033744,0.042140949370284,0.253057647529035,0.219084488447435,"SMCHD1/PRKDC/TOP2B",3
"GO:0001910","regulation of leukocyte mediated cytotoxicity","5/342","71/12706",0.0704225352112676,2.61634132279054,2.27140991311737,0.0421763396163221,0.253057647529035,0.219084488447435,"HLA-DRA/HLA-B/HLA-A/TGFB1/ITGAM",5
"GO:0002183","cytoplasmic translational initiation","4/342","49/12706",0.0816326530612245,3.0328201456021,2.37111433144123,0.0423315791237417,0.253057647529035,0.219084488447435,"EIF4A1/EIF3A/RBM4/EIF4G1",4
"GO:0006120","mitochondrial electron transport, NADH to ubiquinone","4/342","49/12706",0.0816326530612245,3.0328201456021,2.37111433144123,0.0423315791237417,0.253057647529035,0.219084488447435,"NDUFB8/NDUFA7/NDUFC2/MT-ND3",4
"GO:0031343","positive regulation of cell killing","4/342","49/12706",0.0816326530612245,3.0328201456021,2.37111433144123,0.0423315791237417,0.253057647529035,0.219084488447435,"HLA-DRA/HLA-B/HLA-A/ITGAM",4
"GO:0141188","nucleic acid catabolic process","15/342","341/12706",0.0439882697947214,1.63425425734424,1.97453306048289,0.0429454871683907,0.256027157607851,0.221655339804466,"HSPA1A/TARDBP/SMG1/NORAD/BTG2/CNOT1/TNRC6A/HNRNPD/CSNK2A1/CELF1/ETF1/QKI/ZFP36/PUM1/WDR82",15
"GO:2000781","positive regulation of double-strand break repair","6/342","95/12706",0.0631578947368421,2.34644506001847,2.19076889753982,0.0429630001456626,0.256027157607851,0.221655339804466,"SMCHD1/PRKDC/ARID1A/TOP2B/SMARCA2/ARID2",6
"GO:0006164","purine nucleotide biosynthetic process","9/342","172/12706",0.0523255813953488,1.94400244798042,2.07306723822932,0.0430918642663259,0.256393220564274,0.221972258563217,"NDUFB8/NDUFA7/NDUFC2/ATP5PO/MT-ATP6/TGFB1/MT-ND3/NME4/IMPDH2",9
"GO:0016072","rRNA metabolic process","12/342","256/12706",0.046875,1.74150219298246,1.99328150109688,0.0444790244264123,0.264233204483156,0.228759719377288,"RPS17/RPS16/RPL26/DDX17/RPS6/PRKDC/NOP53/FBL/LYAR/WDR43/WDR74/EMG1",12
"GO:0030168","platelet activation","7/342","121/12706",0.0578512396694215,2.14929196268909,2.11260028633029,0.0449655719754076,0.266706871529641,0.230901294961983,"SYK/P2RX1/FLNA/GNAQ/PLEK/MYH9/DGKZ",7
"GO:0030218","erythrocyte differentiation","8/342","147/12706",0.054421768707483,2.02188009706807,2.07253544768612,0.0452212475136793,0.267389087164866,0.231491922690145,"ADAR/HSPA1A/PRKDC/KLF2/LYAR/ZBTB7A/HIPK2/ZFP36",8
"GO:0070507","regulation of microtubule cytoskeleton organization","8/342","147/12706",0.054421768707483,2.02188009706807,2.07253544768612,0.0452212475136793,0.267389087164866,0.231491922690145,"HSPA1A/DYNC1H1/CLTC/SENP6/TAOK1/DCTN1/NUMA1/RIPOR2",8
"GO:0006516","glycoprotein catabolic process","3/342","30/12706",0.1,3.71520467836257,2.47624136954264,0.045919757117755,0.2681826675295,0.232178964358024,"IDS/MANBA/GNS",3
"GO:0032633","interleukin-4 production","3/342","30/12706",0.1,3.71520467836257,2.47624136954264,0.045919757117755,0.2681826675295,0.232178964358024,"SYK/RARA/PRG2",3
"GO:0032673","regulation of interleukin-4 production","3/342","30/12706",0.1,3.71520467836257,2.47624136954264,0.045919757117755,0.2681826675295,0.232178964358024,"SYK/RARA/PRG2",3
"GO:0043369","CD4-positive or CD8-positive, alpha-beta T cell lineage commitment","3/342","30/12706",0.1,3.71520467836257,2.47624136954264,0.045919757117755,0.2681826675295,0.232178964358024,"SPN/CD69/EP300",3
"GO:0045070","positive regulation of viral genome replication","3/342","30/12706",0.1,3.71520467836257,2.47624136954264,0.045919757117755,0.2681826675295,0.232178964358024,"DDX3X/ADAR/TOP2B",3
"GO:0045589","regulation of regulatory T cell differentiation","3/342","30/12706",0.1,3.71520467836257,2.47624136954264,0.045919757117755,0.2681826675295,0.232178964358024,"HLA-DRA/IL2RG/TGFB1",3
"GO:0051647","nucleus localization","3/342","30/12706",0.1,3.71520467836257,2.47624136954264,0.045919757117755,0.2681826675295,0.232178964358024,"DYNC1H1/DCTN1/TACC1",3
"GO:0071425","hematopoietic stem cell proliferation","3/342","30/12706",0.1,3.71520467836257,2.47624136954264,0.045919757117755,0.2681826675295,0.232178964358024,"ETV6/RUNX1/PIM1",3
"GO:0001829","trophectodermal cell differentiation","2/342","13/12706",0.153846153846154,5.71569950517319,2.82915374331969,0.0463294112506002,0.268512837766436,0.232464809018978,"JUNB/CNOT1",2
"GO:0002468","dendritic cell antigen processing and presentation","2/342","13/12706",0.153846153846154,5.71569950517319,2.82915374331969,0.0463294112506002,0.268512837766436,0.232464809018978,"HLA-DRA/CD68",2
"GO:0042053","regulation of dopamine metabolic process","2/342","13/12706",0.153846153846154,5.71569950517319,2.82915374331969,0.0463294112506002,0.268512837766436,0.232464809018978,"ITGAM/ITGB2",2
"GO:0051152","positive regulation of smooth muscle cell differentiation","2/342","13/12706",0.153846153846154,5.71569950517319,2.82915374331969,0.0463294112506002,0.268512837766436,0.232464809018978,"TGFB1/SOD2",2
"GO:0071361","cellular response to ethanol","2/342","13/12706",0.153846153846154,5.71569950517319,2.82915374331969,0.0463294112506002,0.268512837766436,0.232464809018978,"RPS6/SOD2",2
"GO:0032273","positive regulation of protein polymerization","5/342","73/12706",0.0684931506849315,2.5446607386045,2.20121356011926,0.0466251217478002,0.26940533873121,0.233237491130013,"HSPA1A/HCK/DCTN1/NUMA1/EVL",5
"GO:0048661","positive regulation of smooth muscle cell proliferation","5/342","73/12706",0.0684931506849315,2.5446607386045,2.20121356011926,0.0466251217478002,0.26940533873121,0.233237491130013,"AIF1/JUN/TGFB1/FOXP1/CYBA",5
"GO:0048024","regulation of mRNA splicing, via spliceosome","6/342","97/12706",0.0618556701030928,2.29806474950262,2.13433600428476,0.0467605312285768,0.269777753764869,0.233559909195367,"DDX17/HNRNPA1/RBM4/CELF1/ZBTB7A/QKI",6
"GO:0045912","negative regulation of carbohydrate metabolic process","4/342","51/12706",0.0784313725490196,2.91388602224516,2.2776709014813,0.0479149118397861,0.275601353728997,0.238601686954393,"TGFB1/CLTC/PLEK/EP300",4
"GO:1902808","positive regulation of cell cycle G1/S phase transition","4/342","51/12706",0.0784313725490196,2.91388602224516,2.2776709014813,0.0479149118397861,0.275601353728997,0.238601686954393,"AIF1/PAGR1/DDX3X/EIF4G1",4
"GO:0030324","lung development","8/342","149/12706",0.0536912751677852,1.99474076690608,2.0313323894209,0.0482907635197874,0.276612529594965,0.23947711178146,"TGFB1/KLF2/PPP3R1/HS6ST1/EP300/HIPK2/NKIRAS2/CTSH",8
"GO:0051250","negative regulation of lymphocyte activation","8/342","149/12706",0.0536912751677852,1.99474076690608,2.0313323894209,0.0482907635197874,0.276612529594965,0.23947711178146,"LST1/SPN/TGFB1/CD69/PAG1/RUNX1/FGR/RIPOR2",8
