"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.28615265221301e-61,0.296535733596136,0.158,0.351,2.29719725211766e-57,"0","SH3KBP1"
4.51925023502848e-61,0.330379852806399,0.875,0.855,8.07183284478438e-57,"0","RPS12"
1.10418141589939e-60,1.03333403844808,0.405,0.313,1.97217842693789e-56,"0","LTC4S"
1.44303568633555e-60,0.30925034645986,0.13,0.3,2.57740603936393e-56,"0","RHEB"
1.93376025494234e-60,0.402556404683326,0.12,0.284,3.4538891913525e-56,"0","TM9SF2"
8.62681345620876e-60,0.28790778304352,0.135,0.307,1.54083515141345e-55,"0","FLI1"
1.50511318080135e-59,1.36196988350902,0.383,0.321,2.68828265222928e-55,"0","HIGD2A"
3.11796673531324e-58,0.436031526140944,0.112,0.267,5.56900038594299e-54,"0","THRAP3"
3.53125464670143e-58,0.454082758500977,0.156,0.344,6.30717392447342e-54,"0","DNAJC8"
2.53957005856326e-57,0.445512265798222,0.105,0.252,4.53592608159985e-53,"0","NDUFS8"
3.6917994225972e-57,0.379366266391158,0.108,0.258,6.59392294870085e-53,"0","PPIG"
8.93523369766883e-57,0.860887681993722,0.561,0.599,1.59592209074063e-52,"0","TPI1"
9.93585346827356e-57,0.256604700255412,0.139,0.308,1.77464278796834e-52,"0","LCP2"
1.36481322961918e-56,0.449736648799609,0.139,0.311,2.43769290942283e-52,"0","TIMM8B"
9.70246107157491e-56,0.307843117386048,0.166,0.354,1.73295657199399e-51,"0","EIF2S2"
1.03388311077351e-55,0.446865981792264,0.165,0.356,1.84661862415257e-51,"0","SF3B6"
6.78314609785795e-55,0.421824652952982,0.154,0.335,1.21153772453841e-50,"0","BCAP31"
2.85928908778692e-54,0.468137735196592,0.139,0.306,5.10697623969621e-50,"0","UBXN4"
4.60910071220794e-54,0.337451141638852,0.165,0.35,8.2323147820746e-50,"0","SPCS2"
5.04623464307026e-54,0.339148111014595,0.139,0.305,9.01307969598778e-50,"0","NAA38"
7.72944176040583e-54,0.501165625031986,0.109,0.254,1.38055559282608e-49,"0","MRPS18C"
1.75155552782215e-53,1.16662146724666,0.408,0.361,3.12845332824314e-49,"0","NDUFA4"
2.32428944191402e-53,0.525554596129427,0.127,0.284,4.15141337220263e-49,"0","LAMTOR5"
4.85995065549701e-53,0.255188919562192,0.176,0.367,8.68035786578322e-49,"0","MTDH"
1.10875291758704e-52,0.26824875496907,0.118,0.267,1.98034358610221e-48,"0","SET"
2.51774733003692e-52,0.389403190741635,0.155,0.331,4.49694850617895e-48,"0","TRAPPC1"
2.8526509370176e-52,0.355592564037396,0.133,0.292,5.09511983860714e-48,"0","HP1BP3"
4.54299416157957e-52,0.391923078915577,0.169,0.354,8.11424187199727e-48,"0","KDELR1"
4.51715111491201e-51,0.384706492013541,0.802,0.841,8.06808360634434e-47,"0","RPLP2"
6.00572275260127e-51,0.373774831473938,0.185,0.38,1.07268214084211e-46,"0","RTN4"
1.17319043441694e-50,0.359044305359146,0.824,0.83,2.09543543491209e-46,"0","RPS7"
1.24352904010992e-50,0.322335040030495,0.225,0.454,2.22106721854033e-46,"0","BRK1"
4.1811150693882e-50,0.46099028124694,0.111,0.252,7.46788962543426e-46,"0","LYPLA1"
8.68259941906665e-50,0.3528734163446,0.132,0.286,1.55079908223949e-45,"0","MOB1A"
4.48449661414855e-49,0.467617316070908,0.133,0.288,8.00975940253072e-45,"0","HADHA"
7.842221269106e-49,0.352189376962096,0.168,0.347,1.40069914087502e-44,"0","POLR2L"
1.24314642265724e-48,0.442979227412643,0.189,0.384,2.22038382550809e-44,"0","COX7B"
1.37718501067652e-48,0.658377803835962,0.112,0.251,2.45979014756933e-44,"0","FUNDC2"
2.16467899384695e-47,0.526137737172245,0.143,0.303,3.86633315091004e-43,"0","TMEM179B"
3.97026098966557e-47,0.512133900254851,0.119,0.261,7.09128315364167e-43,"0","MEA1"
5.12178125678555e-47,0.978317377690172,0.497,0.479,9.14801350274466e-43,"0","SERPINB1"
1.44089811225207e-46,0.519859408807557,0.135,0.287,2.57358811829343e-42,"0","C11orf58"
3.06279380069222e-46,0.571571816601686,0.134,0.284,5.47045600741638e-42,"0","GTF2A2"
3.52802637876703e-46,0.568662862570668,0.144,0.302,6.3014079151158e-42,"0","SNX17"
3.61056809500172e-46,1.12430889028261,0.391,0.353,6.44883567448258e-42,"0","NDUFA1"
5.06069942800141e-46,0.525688342907783,0.126,0.27,9.03891524835332e-42,"0","COX20"
1.31664108732945e-45,0.44941467078822,0.224,0.443,2.35165264607914e-41,"0","MRPS21"
2.39616760440264e-45,0.392008063533028,0.16,0.326,4.27979495822356e-41,"0","RAB32"
4.01755886363713e-45,0.494474861882362,0.133,0.28,7.17576188634227e-41,"0","DPM3"
5.35439932873232e-45,0.540852155044673,0.158,0.324,9.5634926410488e-41,"0","SSR3"
7.61003474904953e-45,0.38389096913133,0.207,0.405,1.35922830652774e-40,"0","C9orf16"
1.21044492910526e-44,0.50172947953992,0.156,0.319,2.1619756878749e-40,"0","LSM4"
1.72184925043825e-44,0.398992189489833,0.172,0.346,3.07539494620775e-40,"0","ZNF706"
3.70518149619301e-44,1.12426853080323,0.308,0.228,6.61782467035033e-40,"0","IGFL2"
4.18664395443859e-44,1.02434138791237,0.409,0.369,7.47776476702277e-40,"0","DBI"
8.48657312054149e-44,0.467302289063646,0.18,0.36,1.51578682505992e-39,"0","PSMA6"
9.83174933921824e-44,1.24178121805358,0.32,0.25,1.75604874947777e-39,"0","CST7"
1.69018567584989e-43,0.349443941506388,0.218,0.422,3.01884063563549e-39,"0","TMED10"
8.69928593376196e-43,0.592676470091341,0.156,0.317,1.55377946062922e-38,"0","UFC1"
9.48754530881398e-43,0.530132346043571,0.137,0.282,1.69457046760726e-38,"0","BAX"
1.34115475607806e-42,0.43820998989415,0.149,0.303,2.39543650983102e-38,"0","TCF25"
7.51357262330861e-41,0.279359661918762,0.286,0.544,1.34199920624915e-36,"0","SNX3"
1.19139029748511e-40,0.448761874999473,0.166,0.328,2.12794221033815e-36,"0","BANF1"
1.57342405538806e-38,1.25749995496658,0.307,0.245,2.81029270532862e-34,"0","ALDH1A1"
2.28074355189301e-38,0.868237041974256,0.468,0.465,4.0736360580361e-34,"0","MIF"
6.64580586770973e-38,0.300281599345207,0.245,0.455,1.18700738603163e-33,"0","SERBP1"
9.28769446618136e-38,0.617651034260611,0.152,0.3,1.65887510860465e-33,"0","PRDX3"
1.94935678496493e-37,1.08795161842439,0.375,0.344,3.48174615362587e-33,"0","ATP5MF"
5.20460483039908e-37,0.828440052634127,0.129,0.261,9.2959446875758e-33,"0","UBE2E3"
1.68178281300108e-36,0.635702038271166,0.155,0.303,3.00383228230123e-32,"0","CCT8"
2.25924257564065e-36,0.586655314075185,0.17,0.328,4.03523316435177e-32,"0","VPS29"
9.27432469122572e-36,0.321585242749476,0.131,0.258,1.65648713309983e-31,"0","LRRFIP1"
1.00661458878353e-35,1.11266920420813,0.456,0.488,1.79791431702627e-31,"0","DAD1"
2.47595347416339e-35,0.282512758410604,0.209,0.384,4.42230050020324e-31,"0","NCL"
1.92083922249462e-34,0.631342619548208,0.136,0.266,3.43081093529764e-30,"0","NDUFAB1"
2.60905850637625e-33,0.444934416536511,0.21,0.387,4.66003939823862e-29,"0","PTGES3"
4.13239145820142e-33,0.547488134511967,0.168,0.315,7.38086438349355e-29,"0","CBX3"
4.40025748975927e-33,0.330036356834039,0.322,0.594,7.85929990245904e-29,"0","COX6A1"
4.40113570624136e-33,0.667948714440894,0.137,0.266,7.8608684849177e-29,"0","ENY2"
6.17708047512142e-33,0.625156540852225,0.593,0.672,1.10328834366144e-28,"0","CD37"
9.65084089689056e-33,0.612668485277089,0.141,0.271,1.72373669259362e-28,"0","SRSF10"
2.65346175920997e-32,1.21002013201482,0.387,0.386,4.73934804812492e-28,"0","COX7A2"
5.71281842110567e-32,0.552603050145084,0.17,0.316,1.02036649819368e-27,"0","RPN1"
8.1116497171481e-32,0.351139720818618,0.215,0.388,1.44882175597982e-27,"0","NAP1L1"
9.73330408963367e-32,0.645001680996085,0.187,0.347,1.73846544344947e-27,"0","NDUFA12"
2.93598247402978e-31,1.27222918765533,0.299,0.253,5.2439582968646e-27,"0","BEX4"
3.21415527311039e-31,0.448659491863787,0.164,0.301,5.74080273330247e-27,"0","PDIA6"
7.42652363664974e-31,0.424841890878553,0.147,0.273,1.32645138674201e-26,"0","MGST3"
1.12315046656771e-30,0.662638698006724,0.142,0.268,2.00605904833658e-26,"0","DNAJC15"
2.86522890201603e-30,0.463018357698971,0.189,0.343,5.11758534189082e-26,"0","ERH"
3.13642419402164e-30,1.04329805650094,0.27,0.208,5.60196725294206e-26,"0","CMA1"
3.4015066359683e-30,0.356172282657272,0.253,0.45,6.07543100250298e-26,"0","TMEM14C"
7.73538840488848e-30,0.430461635951783,0.216,0.384,1.38161772299713e-25,"0","CD82"
2.71327577774007e-29,1.23370412105482,0.307,0.266,4.84618186662154e-25,"0","ARHGAP18"
3.5089098771578e-29,0.377116452465243,0.188,0.338,6.26726393159154e-25,"0","PTPRC"
8.6503202627447e-29,1.1279933810501,0.383,0.385,1.54503370212883e-24,"0","UQCR11"
9.79449781514201e-29,0.744743014424263,0.569,0.74,1.74939525476251e-24,"0","OST4"
9.9234936492479e-29,0.798915713291126,0.357,0.303,1.77243520069217e-24,"0","GATA2"
1.15954279306868e-28,0.701693255812739,0.153,0.282,2.07105938269997e-24,"0","THOC7"
1.85121778528236e-28,1.34506449770513,0.312,0.279,3.30646008629283e-24,"0","MRPS6"
2.6394570753177e-28,1.01766543587235,0.369,0.353,4.71433428222494e-24,"0","PRR13"
1.13400115995198e-27,0.577024761365632,0.195,0.348,2.02543947179024e-23,"0","ANAPC11"
3.40089440555626e-27,0.42964808606402,0.142,0.257,6.07433749776403e-23,"0","HSPD1"
4.18709334960868e-27,0.884066892170236,0.492,0.539,7.47856743173607e-23,"0","LMO4"
8.35879878488895e-27,0.471919031094124,0.19,0.333,1.49296505096901e-22,"0","PLIN2"
1.23218547990559e-26,0.782588707618121,0.535,0.634,2.20080648565937e-22,"0","CCNI"
1.35964253232037e-26,0.32672122828999,0.293,0.515,2.42845752697742e-22,"0","PSMA7"
1.49331279655512e-26,0.64630517135791,0.577,0.727,2.66720598592711e-22,"0","TMA7"
1.96126141527889e-26,0.567796052931236,0.199,0.351,3.50300901382963e-22,"0","SSR2"
1.10149992236039e-25,1.07786899154075,0.449,0.52,1.96738901132789e-21,"0","SPCS1"
2.2614824909526e-25,0.644103324226879,0.442,0.416,4.03923387709043e-21,"0","S100A10"
2.62774167438075e-25,0.920388073465178,0.491,0.567,4.69340940461146e-21,"0","LAPTM4A"
6.2977492986061e-25,0.972466178414522,0.36,0.349,1.12484100222404e-20,"0","COX6C"
1.62382240573296e-24,0.571254271714753,0.214,0.372,2.90030919887964e-20,"0","SH3BGRL"
2.45178968900635e-24,0.519249803356039,0.537,0.591,4.37914156353423e-20,"0","PRDX1"
2.45523415699135e-24,0.965586199239324,0.257,0.199,4.38529372780224e-20,"0","CCL2"
3.51428088208567e-24,0.724036031104485,0.167,0.294,6.27685708349322e-20,"0","DDX24"
5.72407577118444e-24,0.523522027235029,0.205,0.356,1.02237717349125e-19,"0","NOP10"
8.08262219588685e-24,0.718734915466708,0.19,0.332,1.44363715040735e-19,"0","OSTC"
1.25514362884643e-23,1.02477455718739,0.36,0.348,2.24181203548261e-19,"0","ASAH1"
1.62189227379763e-23,0.322483021638309,0.312,0.535,2.89686179022995e-19,"0","RNF130"
4.02333518952022e-23,1.28549176304612,0.269,0.234,7.18607898200206e-19,"0","IGFLR1"
1.15398526802243e-22,1.00941262891943,0.475,0.582,2.06113308721487e-18,"0","SKP1"
6.13252235956303e-22,0.669739421510371,0.157,0.271,1.09532981864155e-17,"0","LSM7"
8.51716351490652e-22,0.467661479842948,0.269,0.46,1.52125057539745e-17,"0","YWHAE"
9.7725767457216e-22,0.737336218476971,0.409,0.398,1.74547993255333e-17,"0","CTSD"
1.11380706692812e-21,0.750672710572603,0.196,0.337,1.98937080224032e-17,"0","RBM8A"
3.11719142048991e-21,0.451627605863461,0.155,0.262,5.56761559613702e-17,"0","EEF1G"
4.39265714479639e-21,0.773020009364243,0.52,0.652,7.84572492632084e-17,"0","EIF3K"
6.58602788905396e-21,0.37318786751073,0.177,0.297,1.17633044126393e-16,"0","FKBP1A"
1.60541199600867e-20,1.05335549222235,0.325,0.307,2.86742636607108e-16,"0","HCST"
2.29406388691643e-20,0.702193524607867,0.171,0.29,4.09742750842144e-16,"0","ELF1"
4.82798438236016e-20,1.26314757973851,0.254,0.222,8.62326290533349e-16,"0","STX3"
1.89511916499141e-19,1.05554832726171,0.319,0.299,3.38487234059116e-15,"0","ACSL4"
4.37283553126285e-19,0.681571116880041,0.193,0.323,7.81032154238858e-15,"0","TMEM219"
7.06340239725736e-19,0.77628047524161,0.205,0.343,1.26159430217414e-14,"0","UQCRFS1"
8.32965260115041e-19,0.398639213450433,0.318,0.535,1.48775925109147e-14,"0","ATP5F1C"
3.40616868450603e-18,0.621976051040268,0.222,0.371,6.08375788739622e-14,"0","NDUFA13"
3.42700489999916e-18,0.937205165297134,0.438,0.506,6.1209734518885e-14,"0","SNRPD2"
4.24735472883688e-18,1.09988963208533,0.406,0.465,7.58620028117556e-14,"0","ARL6IP5"
8.03381910041864e-18,0.375115918496262,0.311,0.514,1.43492042952577e-13,"0","CNBP"
1.0212208721645e-17,0.587858598578858,0.221,0.363,1.82400259977301e-13,"0","ATP5MC1"
2.49042349685555e-17,0.691132953995126,0.213,0.351,4.4481454077337e-13,"0","RTRAF"
4.89539417167903e-17,0.590163140354742,0.299,0.505,8.74366353003591e-13,"0","UQCR10"
5.43454823542328e-17,0.793040994958059,0.155,0.255,9.70664660328952e-13,"0","FKBP2"
1.24874351619072e-16,0.679926400686431,0.208,0.34,2.23038079426825e-12,"0","M6PR"
4.27653273359169e-16,0.719133850439234,0.312,0.284,7.63831511546811e-12,"0","KIT"
4.39633005607813e-16,0.636399470412907,0.227,0.367,7.85228511316115e-12,"0","CIRBP"
4.55599808669084e-16,0.559111232383443,0.161,0.259,8.1374681826385e-12,"0","LITAF"
7.05258147326123e-16,0.329809759933588,0.692,0.866,1.25966157693919e-11,"0","GABARAP"
3.54977223464998e-15,0.90918398278127,0.159,0.259,6.34024818830832e-11,"0","LSM3"
9.21473649987942e-15,0.869304637974403,0.168,0.271,1.64584408624346e-10,"0","ITGB1"
1.64850897324117e-14,0.484775143783356,0.32,0.53,2.94440187710605e-10,"0","TMEM258"
2.05135651003231e-14,0.773912150977451,0.203,0.325,3.66392786256871e-10,"0","MDH1"
4.64527726311453e-14,0.55555985397834,0.278,0.444,8.29692971964886e-10,"0","C12orf57"
1.06310913829852e-13,0.306409266564794,0.678,0.792,1.89881923191498e-09,"0","RPL24"
1.08417961226266e-13,0.89149484536629,0.44,0.523,1.93645320546233e-09,"0","SSR4"
1.23264780994919e-13,0.420378132890339,0.239,0.367,2.20163225335025e-09,"0","SAMSN1"
2.84088974833507e-13,0.627182086891866,0.257,0.408,5.07411317950127e-09,"0","PRKAR1A"
3.12058668155984e-13,0.836669423849533,0.176,0.278,5.57367987193403e-09,"0","UQCC2"
5.83559296473819e-13,0.834450105018028,0.199,0.315,1.04229525943189e-08,"0","RWDD1"
5.8643544228263e-13,1.15001623874319,0.279,0.276,1.04743234346101e-08,"0","NDUFS5"
7.00749151879626e-13,0.638387268025471,0.19,0.294,1.2516080601722e-08,"0","ARHGEF6"
7.15993471973169e-13,0.416443707826931,0.335,0.539,1.27883594029128e-08,"0","PSME1"
1.5371847152555e-12,0.634186226035682,0.274,0.438,2.74556561991786e-08,"0","POMP"
3.85145121678797e-12,1.26114180278705,0.259,0.253,6.879077018305e-08,"0","NDUFB4"
1.82693178077979e-11,0.718071675987624,0.419,0.475,3.26308285365078e-07,"0","NME2"
2.7837665068885e-11,0.533013564436906,0.25,0.38,4.97208535795355e-07,"0","BTK"
6.78144582956103e-11,1.18430446096962,0.303,0.319,1.21123403961789e-06,"0","TMEM50A"
1.01843021338653e-10,1.18333943378061,0.267,0.267,1.81901820412967e-06,"0","SELENOW"
1.79558173499544e-10,0.957226045809427,0.178,0.273,3.20708853687535e-06,"0","TOMM5"
2.79168687691615e-10,1.09518422057866,0.339,0.379,4.98623193085994e-06,"0","NDUFB2"
6.23952011661445e-10,0.823557166517285,0.238,0.37,1.11444068802851e-05,"0","RNF7"
8.82759795899295e-10,0.587748600675447,0.298,0.465,1.57669727145573e-05,"0","HNRNPDL"
1.00191134507371e-09,0.564214505072677,0.324,0.51,1.78951385343615e-05,"0","VPS28"
2.50197507133298e-09,0.837957663385076,0.259,0.402,4.46877767490783e-05,"0","TCEA1"
2.61941361991186e-09,0.90304853392198,0.298,0.309,4.67853466652457e-05,"0","PYCARD"
6.48118113398752e-09,0.693765911982871,0.266,0.408,0.000115760376234151,"0","PARK7"
7.99422751966554e-09,0.729605232349058,0.188,0.277,0.000142784897728746,"0","CHCHD10"
1.97501177991499e-08,0.842726149061717,0.242,0.367,0.000352756854010616,"0","NDUFB11"
2.73444846388955e-08,0.94225944820007,0.292,0.307,0.000488399840135313,"0","NDUFB1"
2.75286579531571e-08,0.899561292212243,0.319,0.343,0.000491689359701338,"0","LDHB"
4.77148506885843e-08,0.337590445226997,0.388,0.597,0.000852234948148805,"0","PCBP1"
5.53532154281795e-08,0.696035523851797,0.251,0.375,0.000988663780762714,"0","SEPT7"
7.25609827781886e-08,0.610624106680661,0.321,0.318,0.00129601171340123,"0","CD52"
7.58307078912219e-08,0.913320723974333,0.308,0.331,0.00135441227364511,"0","HMGN1"
1.61390703786106e-07,0.75142361703075,0.256,0.384,0.00288259936032364,"0","SEC11A"
3.43694223623685e-07,0.429092816815788,0.453,0.49,0.00613872252814264,"0","PSAP"
4.65596817668127e-07,0.816657565091623,0.269,0.254,0.00831602476037042,"0","MT-ATP8"
8.34063134587736e-07,0.636764724871465,0.213,0.303,0.0148972016468715,"0","HSPE1"
8.89114757346628e-07,1.16384913330125,0.295,0.324,0.0158804786809681,"0","CNIH1"
9.89729486624949e-07,0.908405592402281,0.179,0.257,0.0176775583606082,"0","C8orf59"
1.20277981813205e-06,0.441404447930026,0.238,0.338,0.0214828503316565,"0","CTSB"
1.76067704077622e-06,0.966605215393727,0.215,0.314,0.0314474526253041,"0","ANAPC16"
2.01160594435666e-06,0.841295825883556,0.238,0.348,0.0359292937721543,"0","ST13"
3.59279804601468e-06,0.316295216509725,0.591,0.684,0.0641709658998683,"0","RACK1"
4.04106125667401e-06,0.879388317731163,0.18,0.257,0.0721773951054544,"0","SELENOH"
1.53971204571648e-05,0.46035855378366,0.245,0.337,0.275007968485421,"0","AHNAK"
3.64754222803576e-05,0.518433265767487,0.333,0.487,0.651487517349466,"0","SYNGR2"
4.77519222180116e-05,0.771611505931169,0.458,0.631,0.852897082735904,"0","NDUFA3"
6.93500788377801e-05,0.265426001907082,0.672,0.823,1,"0","ARPC3"
0.000139473598192426,0.681031704694591,0.363,0.561,1,"0","COX17"
0.000238402835820625,0.718271679057483,0.292,0.419,1,"0","RPS27L"
0.000251684619421208,0.660695969143592,0.338,0.508,1,"0","ROMO1"
0.000290341097113395,1.09616508481036,0.331,0.403,1,"0","CUTA"
0.000352929568433031,0.84396091081089,0.244,0.344,1,"0","GUK1"
0.000429265262508666,0.438701723583629,0.237,0.319,1,"0","SLC25A6"
0.000502766484029065,0.72531412347055,0.373,0.451,1,"0","NPC2"
0.000848813674391275,0.90663556616712,0.219,0.302,1,"0","TRMT112"
0.00151846193207015,0.281996560075443,0.488,0.736,1,"0","GPX4"
0.00176160917112156,0.985966146810925,0.24,0.262,1,"0","HSPB1"
0.00406975071295504,0.724108756749398,0.282,0.39,1,"0","SARAF"
0.00407027017633885,0.789242515838094,0.249,0.341,1,"0","CKLF"
0.00464552142020964,0.403545791141534,0.427,0.635,1,"0","SEC61B"
0.00665513829405627,0.466905278470287,0.396,0.584,1,"0","COX8A"
0,1.23721435484326,0.817,0.293,0,"1","TPSD1"
0,1.32623549941114,0.8,0.278,0,"1","RHEX"
0,1.18249509598349,0.807,0.285,0,"1","MS4A2"
0,1.49609146459064,0.954,0.433,0,"1","CPA3"
0,1.19128454741891,0.969,0.455,0,"1","TPSB2"
0,1.21870465169795,0.85,0.356,0,"1","CTSG"
0,1.02346441615932,0.854,0.361,0,"1","VWA5A"
0,1.15314642030938,0.743,0.25,0,"1","RAB27B"
0,1.3956958615202,0.707,0.216,0,"1","LTC4S"
0,0.836021610533294,0.886,0.398,0,"1","HPGDS"
0,0.963899387549508,0.808,0.325,0,"1","SLC18A2"
0,1.27713801772161,0.675,0.193,0,"1","BACE2"
0,0.832872679785626,0.895,0.421,0,"1","TYROBP"
0,1.2411011131942,0.722,0.25,0,"1","FCER1A"
0,1.11012690586509,0.948,0.488,0,"1","TPSAB1"
0,0.902917906468012,0.706,0.247,0,"1","AL157895.1"
0,1.33223416856031,0.659,0.204,0,"1","GATA2"
0,1.07317435723909,0.878,0.423,0,"1","PPDPF"
0,1.02955140739562,0.976,0.524,0,"1","RPS15A"
0,1.48916384460204,0.629,0.179,0,"1","KIT"
0,0.856563930689141,0.84,0.396,0,"1","MYL12A"
0,0.974690575886866,0.807,0.368,0,"1","CLU"
0,1.20993523500883,0.854,0.419,0,"1","CAPG"
0,0.994554911443809,0.766,0.334,0,"1","TIMP1"
0,0.877715617939416,0.904,0.476,0,"1","MT-ND5"
0,0.922381227512074,0.831,0.42,0,"1","RGS10"
0,1.03512804876591,0.711,0.3,0,"1","TESC"
0,1.07566396546999,0.974,0.575,0,"1","MT-ND4L"
0,0.842349327789367,0.97,0.575,0,"1","MT-ND3"
0,0.888906451086656,0.972,0.579,0,"1","S100A4"
0,1.50842695852643,0.519,0.13,0,"1","KRT1"
0,1.33119735892815,0.542,0.153,0,"1","IGFL2"
0,1.33003371536808,0.524,0.139,0,"1","LAT"
0,1.24249883743452,0.581,0.212,0,"1","ACSL4"
0,0.771447638137601,0.991,0.625,0,"1","HPGD"
0,1.34986715428581,0.492,0.137,0,"1","CMA1"
0,0.744014730633452,0.997,0.66,0,"1","B2M"
0,0.747275157554288,0.992,0.69,0,"1","RPS26"
0,0.916977214768751,0.984,0.687,0,"1","MT-CYB"
0,1.164814187616,0.787,0.495,0,"1","GLUL"
0,0.839280134178542,0.98,0.693,0,"1","RPL12"
0,0.770444464143179,0.953,0.667,0,"1","RPL18"
0,0.817452160129022,0.98,0.707,0,"1","RPL5"
0,0.817930639852569,0.985,0.723,0,"1","MT-CO2"
0,1.09328835291121,0.999,0.752,0,"1","RPL10"
0,0.836048635014437,0.993,0.793,0,"1","RPL41"
0,0.897142730676652,0.988,0.807,0,"1","MALAT1"
0,0.845805293070573,0.987,0.811,0,"1","MT-CO1"
0,0.684919313244001,0.997,0.86,0,"1","RPL11"
0,0.906628557045575,0.997,0.863,0,"1","VIM"
0,0.644730049725519,0.996,0.864,0,"1","RPL30"
0,0.651777796504198,0.995,0.875,0,"1","RPL34"
0,0.991966004596861,0.999,0.9,0,"1","EEF1A1"
3.18178275921763e-321,0.658993527001168,0.997,0.881,5.6829821862386e-317,"1","RPLP1"
7.94655184771061e-320,1.11032419410781,0.636,0.256,1.41933362551959e-315,"1","ASAH1"
1.55433081825595e-316,1.11351682071698,0.545,0.178,2.77619027448695e-312,"1","CST7"
3.28802206065145e-315,1.14265253499973,0.535,0.176,5.87273620252955e-311,"1","BEX4"
7.70147157222235e-315,0.663870599579949,1,0.988,1.37555983751463e-310,"1","FTH1"
2.87493201825428e-314,0.729659646612081,0.969,0.684,5.13491607780396e-310,"1","RPL14"
2.42894648832209e-300,1.54477586118795,0.35,0.08,4.33834132279209e-296,"1","SLC45A3"
5.02290161172039e-296,1.17079728985476,0.416,0.108,8.97140456869378e-292,"1","LINC01140"
1.12859495335215e-293,0.648287475251882,0.992,0.858,2.01578344618227e-289,"1","RPL28"
3.10090730008801e-292,0.647410619997316,0.98,0.805,5.53853052868719e-288,"1","RPL7A"
1.76132439554319e-290,1.1350079218204,0.519,0.176,3.1459015028797e-286,"1","ALDH1A1"
2.61429458738735e-290,1.45473045444406,0.446,0.139,4.66939156253254e-286,"1","CCL2"
3.14563203429549e-289,1.40680527949168,0.327,0.07,5.61841337645517e-285,"1","CTTNBP2"
4.64679517917485e-285,0.681170185063108,0.965,0.591,8.2996408695242e-281,"1","MT-CO3"
2.0520722490608e-283,0.638724063196587,0.985,0.803,3.6652062440475e-279,"1","RPS4X"
3.26653111699161e-283,1.26618265257946,0.367,0.089,5.83435122805871e-279,"1","GCSAML"
6.05780851064934e-282,1.27743264303881,0.366,0.089,1.08198517808708e-277,"1","SKAP1"
1.47872018063916e-281,0.683196816503325,0.97,0.605,2.6411421146396e-277,"1","MT-ATP6"
1.70355937634543e-281,1.05680462590559,0.431,0.12,3.04272740209056e-277,"1","MAOB"
1.24574578171871e-280,0.91827486668746,0.668,0.284,2.22502654072778e-276,"1","DBI"
6.46700325533041e-279,0.8154414644766,0.775,0.362,1.15507145143456e-274,"1","CSTB"
2.19803769198631e-271,1.1960619761131,0.367,0.093,3.92591512165675e-267,"1","IL1RL1"
1.25145223932871e-270,0.676843338859054,0.93,0.537,2.235218844665e-266,"1","MT-ND2"
1.58728963265549e-269,1.03085547585078,0.584,0.229,2.83505801288596e-265,"1","CD52"
2.76478208718085e-269,0.634562323778511,0.977,0.764,4.93817728591371e-265,"1","RPL8"
1.38399722247464e-268,0.400791988046276,0.864,0.44,2.47195743906196e-264,"1","SRGN"
6.99843878417453e-266,0.891083545987323,0.711,0.36,1.24999115124141e-261,"1","PEBP1"
8.92600532113463e-266,1.15725962708787,0.44,0.139,1.59427381040786e-261,"1","SMYD3"
1.66265633816232e-265,1.11323432366497,0.55,0.21,2.96967048559172e-261,"1","SLC25A6"
2.08157262798773e-265,1.41552504136124,0.348,0.087,3.71789687084888e-261,"1","HS3ST1"
2.4362351655814e-263,0.642002682781407,0.963,0.627,4.35135962924493e-259,"1","MT-ND4"
2.6962673860316e-263,1.52198010006489,0.316,0.074,4.81580317819105e-259,"1","SIGLEC6"
3.06626329044239e-262,0.833515516389483,0.682,0.305,5.47665286305915e-258,"1","CD99"
1.99648143644732e-261,0.699188889034297,0.924,0.672,3.56591549363856e-257,"1","NACA"
4.33809734336257e-261,1.28271427740018,0.307,0.067,7.74827566497988e-257,"1","MLPH"
3.43526089155936e-258,0.909776035270498,0.738,0.399,6.13571947841418e-254,"1","SERPINB1"
1.4001438001909e-256,0.847760063209823,0.806,0.538,2.50079684152097e-252,"1","CCNI"
6.45291415698528e-252,1.04964794636237,0.406,0.116,1.15255499757914e-247,"1","RGS13"
3.05025934413561e-250,1.11464940580222,0.519,0.205,5.44806821456061e-246,"1","RNH1"
8.59182971121029e-249,0.553363264775035,0.934,0.527,1.53458670471927e-244,"1","FXYD5"
1.02665167748947e-248,1.18257889643245,0.395,0.122,1.83370256116395e-244,"1","NUTM2A-AS1"
5.53409224376812e-248,1.04807776648093,0.473,0.167,9.88444215659424e-244,"1","IGFLR1"
1.29469919352822e-247,1.59116148752874,0.279,0.06,2.31246222956075e-243,"1","TIMP3"
1.46606683742022e-247,0.568619259345101,0.996,0.852,2.61854197831625e-243,"1","RPS8"
1.25067940530428e-246,1.27378415619782,0.343,0.091,2.23383848581397e-242,"1","GPR34"
3.05076139824564e-246,1.0327130675949,0.516,0.198,5.44896493340653e-242,"1","ARHGAP18"
2.76507624273393e-243,0.538931793508492,0.995,0.839,4.93870267714707e-239,"1","RPL39"
6.98015015135597e-241,1.24562470203337,0.318,0.08,1.24672461853369e-236,"1","SLC46A3"
